index,label,filepath,source_filepath,onset_s,offset_s,duration_s,n_frames,id
-1,Nothing,E:\F5\F5_20240503\AMAR021.20240503T235250Z.wav,E:\F5\F5_20240503\AMAR021.20240503T235250Z.wav,95.41831479477236,149.53276238956127,54.11444759478892,541,bg_18
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T034723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T034723Z.wav,419.61518639518926,439.64484125458534,20.02965485939611,200,bg_19
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T034723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T034723Z.wav,550.3445896825169,595.224746217591,44.88015653507412,448,bg_20
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T035723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T035723Z.wav,76.2403894456544,133.56499228135337,57.32460283569896,573,bg_21
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T035723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T035723Z.wav,32.70612218761656,64.19001938420813,31.483897196591567,314,bg_22
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T040723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T040723Z.wav,283.4864118790609,317.55536703588285,34.06895515682199,340,bg_23
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T040723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T040723Z.wav,20.863489833943987,47.01089075631183,26.147400922367844,261,bg_24
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T044723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T044723Z.wav,127.29887373172849,130.76810243935637,3.4692287076278654,34,bg_25
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T045723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T045723Z.wav,84.05025029882239,139.81637334556166,55.76612304673927,557,bg_26
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T045723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T045723Z.wav,70.99033303081758,137.48712025850284,66.49678722768525,664,bg_27
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T050723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T050723Z.wav,74.20333496940182,126.51205429331955,52.30871932391772,523,bg_28
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T050723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T050723Z.wav,52.21543431484087,68.37273229476531,16.157297979924447,161,bg_29
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T054723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T054723Z.wav,541.8256689548308,550.8666142603139,9.040945305483055,90,bg_30
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T054723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T054723Z.wav,416.22878801046176,430.4139810200256,14.185193009563802,141,bg_31
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T055723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T055723Z.wav,187.99233471834071,236.20920527298364,48.21687055464291,482,bg_32
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T055723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T055723Z.wav,550.0794686365698,559.2472196774926,9.167751040922743,91,bg_33
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T060723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T060723Z.wav,354.7307282388742,375.5933418964162,20.862613657542024,208,bg_34
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T060723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T060723Z.wav,452.3084408892847,516.3795758543847,64.07113496510001,640,bg_35
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T155723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T155723Z.wav,254.69003622758015,257.33076265907306,2.640726431492917,26,bg_36
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T155723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T155723Z.wav,477.7588553711247,520.6012127420763,42.84235737095162,428,bg_37
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T164723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T164723Z.wav,433.7992436374184,462.46078871229446,28.661545074876052,286,bg_38
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T164723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T164723Z.wav,35.96727234111279,98.54680496672674,62.57953262561394,625,bg_39
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T165723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T165723Z.wav,190.9394677450522,249.21023869426895,58.27077094921674,582,bg_40
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T165723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T165723Z.wav,351.6807901681801,380.7890078688318,29.108217700651654,291,bg_41
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T170723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T170723Z.wav,254.95100259057597,313.2053842862294,58.25438169565344,582,bg_42
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T170723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T170723Z.wav,581.6610019339367,598.2807178917772,16.619715957840356,166,bg_43
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T174723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T174723Z.wav,341.56062247285666,349.5089757432289,7.948353270372247,79,bg_44
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T174723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T174723Z.wav,331.848812682364,387.2766492524825,55.42783657011853,554,bg_45
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T175723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T175723Z.wav,108.54235540440621,113.19845240924738,4.656097004841167,46,bg_46
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T175723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T175723Z.wav,206.20642717936005,210.72963473275362,4.523207553393576,45,bg_47
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T184723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T184723Z.wav,32.30969163972395,59.289301790637815,26.979610150913864,269,bg_48
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T184723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T184723Z.wav,380.1722719042179,396.797433397108,16.625161492890136,166,bg_49
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T185723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T185723Z.wav,470.60982013323803,474.86059204845924,4.250771915221203,42,bg_50
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T185723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T185723Z.wav,465.2086280097022,521.2168925597471,56.00826455004494,560,bg_51
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T190723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T190723Z.wav,537.5544324416148,594.2303792470665,56.67594680545168,566,bg_52
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T190723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T190723Z.wav,177.05744664622844,230.9911547442856,53.933708098057174,539,bg_53
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T194723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T194723Z.wav,265.9145044877706,300.85321392033796,34.93870943256736,349,bg_54
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T194723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T194723Z.wav,488.0384765741384,519.5832347033104,31.544758129172045,315,bg_55
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T214723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T214723Z.wav,83.0835442810704,101.67012323612624,18.586578955055842,185,bg_56
-1,Nothing,E:\F5\F5a_20241107\AMAR1270.20241107T214723Z.wav,E:\F5\F5a_20241107\AMAR1270.20241107T214723Z.wav,98.5978254851035,131.13772557067074,32.539900085567226,325,bg_57
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T004723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T004723Z.wav,437.06956956203084,462.3253490296293,25.255779467598447,252,bg_58
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T004723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T004723Z.wav,237.62309470543536,263.66772396741266,26.044629261977313,260,bg_59
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T005723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T005723Z.wav,527.3567416480744,590.9813648112869,63.62462316321247,636,bg_60
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T005723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T005723Z.wav,502.8266163486084,535.5667046164136,32.740088267805184,327,bg_61
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T010723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T010723Z.wav,283.18636596365286,340.1913582227121,57.00499225905922,570,bg_62
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T010723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T010723Z.wav,532.0326149871667,586.1224756316738,54.08986064450711,540,bg_63
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T014723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T014723Z.wav,405.0244093016321,425.04267983767454,20.018270536042472,200,bg_64
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T014723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T014723Z.wav,386.85894079263517,401.21764393893255,14.358703146297412,143,bg_65
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T020723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T020723Z.wav,219.28694152861675,277.09440003812574,57.80745850950901,578,bg_66
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T020723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T020723Z.wav,442.15239213174806,483.70145500751477,41.54906287576671,415,bg_67
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T024723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T024723Z.wav,139.65199983218582,146.22855227453815,6.576552442352336,65,bg_68
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T024723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T024723Z.wav,504.4116114535921,514.480534836087,10.068923382494942,100,bg_69
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T030723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T030723Z.wav,548.807813689006,588.9908259837854,40.183012294779374,401,bg_70
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T030723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T030723Z.wav,518.6548530450649,572.1324324179486,53.47757937288367,534,bg_71
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T034723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T034723Z.wav,42.32550186028144,82.27051095392986,39.94500909364841,399,bg_72
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T034723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T034723Z.wav,75.98123630628767,117.64817250787968,41.66693620159201,416,bg_73
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T035723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T035723Z.wav,352.1031941053707,390.3899344625518,38.28674035718116,382,bg_74
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T035723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T035723Z.wav,450.96967925440686,482.7246993511679,31.755020096761005,317,bg_75
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T040723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T040723Z.wav,167.30273614640677,221.05288743620318,53.7501512897964,537,bg_76
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T040723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T040723Z.wav,310.79365377341213,319.69607061448625,8.902416841074105,89,bg_77
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T044723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T044723Z.wav,238.86628527144993,245.65508005756064,6.788794786110715,67,bg_78
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T044723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T044723Z.wav,453.01831487019604,505.1235283355577,52.10521346536166,521,bg_79
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T045723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T045723Z.wav,527.8917625908822,550.9118546405459,23.02009204966372,230,bg_80
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T045723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T045723Z.wav,447.06570122856806,465.92100732863963,18.855306100071598,188,bg_81
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T050723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T050723Z.wav,11.173303946171773,32.92634263965312,21.75303869348135,217,bg_82
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T050723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T050723Z.wav,15.140351414473484,77.92476399727259,62.784412582799106,627,bg_83
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T064723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T064723Z.wav,326.6898250440559,352.98893334736493,26.299108303309048,262,bg_84
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T064723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T064723Z.wav,268.51595552108216,331.3011946524207,62.78523913133851,627,bg_85
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T214723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T214723Z.wav,373.1643998177204,399.00412506745494,25.83972524973453,258,bg_86
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T214723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T214723Z.wav,448.47856031335255,512.2574078736061,63.77884756025352,637,bg_87
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T234723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T234723Z.wav,26.814663963429243,35.86149473354668,9.046830770117431,90,bg_88
-1,Nothing,E:\F5\F5a_20241118\AMAR1270.20241118T234723Z.wav,E:\F5\F5a_20241118\AMAR1270.20241118T234723Z.wav,0.10269839163827287,46.38505848859789,46.28236009695962,462,bg_89
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T004723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T004723Z.wav,591.9666094775714,599.9902985810827,8.02368910351127,80,bg_90
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T010723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T010723Z.wav,592.9381795654388,599.9072675463915,6.969087980952761,69,bg_91
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T010723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T010723Z.wav,593.3747671635167,596.2887343750117,2.913967211494982,29,bg_92
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T014723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T014723Z.wav,3.029289275936048,13.468733036933958,10.43944376099791,104,bg_93
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T014723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T014723Z.wav,227.63111271321085,271.9448693088252,44.31375659561435,443,bg_94
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T015723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T015723Z.wav,2.0226634049359418,18.76714956634358,16.74448616140764,167,bg_95
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T020723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T020723Z.wav,0.0016715653440473135,14.319290872801702,14.317619307457655,143,bg_96
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T024723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T024723Z.wav,88.7306515748345,102.47138997218217,13.74073839734767,137,bg_97
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T024723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T024723Z.wav,362.8950955786228,428.5886113819358,65.693515803313,656,bg_98
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T025723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T025723Z.wav,14.478423570769948,56.154815585987116,41.67639201521717,416,bg_99
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T025723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T025723Z.wav,1.7693377098321854,49.60150452647315,47.832166816640964,478,bg_100
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T030723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T030723Z.wav,585.8609365654586,592.9145229498556,7.0535863843970725,70,bg_101
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T030723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T030723Z.wav,0.23600648188420603,31.501008884144536,31.26500240226033,312,bg_102
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T034723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T034723Z.wav,85.83946759586824,128.8424181749815,43.002950579113275,430,bg_103
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T034723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T034723Z.wav,65.23004408257516,86.11865782854655,20.888613745971384,208,bg_104
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T035723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T035723Z.wav,53.093532915558605,100.27874525843697,47.185212342878366,471,bg_105
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T035723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T035723Z.wav,267.8165964190218,278.6135697537456,10.796973334723827,107,bg_106
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T044723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T044723Z.wav,43.07335954525247,82.90157194024701,39.828212394994544,398,bg_107
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T044723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T044723Z.wav,84.68914558911453,113.30354850346731,28.614402914352784,286,bg_108
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T045723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T045723Z.wav,467.937287601363,506.7195111874226,38.78222358605964,387,bg_109
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T045723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T045723Z.wav,464.3399182528215,511.67206220610603,47.332143953284515,473,bg_110
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T050723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T050723Z.wav,525.2869366237521,547.157070644139,21.870134020386846,218,bg_111
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T050723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T050723Z.wav,182.71831354022217,219.961842857801,37.24352931757884,372,bg_112
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T054723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T054723Z.wav,278.10057655971013,302.9039606334269,24.80338407371678,248,bg_113
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T054723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T054723Z.wav,271.4515642543505,321.07413969417706,49.62257543982654,496,bg_114
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T055723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T055723Z.wav,537.7787249627379,572.0184980248224,34.239773062084545,342,bg_115
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T055723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T055723Z.wav,208.39116740020177,262.182614510615,53.79144711041321,537,bg_116
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T060723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T060723Z.wav,1.2286201657940754,34.84196883594402,33.613348670149946,336,bg_117
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T060723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T060723Z.wav,584.1673037771222,589.9232074839365,5.7559037068142835,57,bg_118
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T064723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T064723Z.wav,570.0829879081244,589.6033426929457,19.52035478482129,195,bg_119
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T064723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T064723Z.wav,581.7372766297112,594.1549100123564,12.41763338264519,124,bg_120
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T065723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T065723Z.wav,39.786158567088215,41.755226242052885,1.9690676749646707,19,bg_121
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T065723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T065723Z.wav,311.5297674257934,369.06193698171427,57.53216955592084,575,bg_122
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T070723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T070723Z.wav,8.727783293749216,49.38325021812456,40.65546692437534,406,bg_123
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T070723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T070723Z.wav,574.7130776749691,599.7977555061337,25.084677831164665,250,bg_124
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T074723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T074723Z.wav,224.7923971462145,276.75131997561715,51.95892282940265,519,bg_125
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T074723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T074723Z.wav,12.460231544577441,58.846124789539545,46.385893244962105,463,bg_126
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T084723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T084723Z.wav,342.82229914438545,386.12094902707196,43.29864988268652,432,bg_127
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T084723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T084723Z.wav,380.57281225561076,395.3706177233587,14.797805467747937,147,bg_128
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T145723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T145723Z.wav,499.44359952604714,511.39345280589833,11.94985327985122,119,bg_129
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T145723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T145723Z.wav,455.35138692637076,521.6341651034887,66.28277817711796,662,bg_130
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T195723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T195723Z.wav,124.82915981036493,191.1903896558989,66.36122984553398,663,bg_131
-1,Nothing,E:\F5\F5a_20241203\AMAR1270.20241203T195723Z.wav,E:\F5\F5a_20241203\AMAR1270.20241203T195723Z.wav,98.38189741344738,128.96610788823455,30.58421047478717,305,bg_132
